institution_id,location_id,enrollment,admission_rate,tuition_in_state,tuition_out_state,median_earnings_10yr,median_earnings_6yr,graduation_rate,median_debt,grad_median_debt,pct_pell_grant,pct_federal_loan,retention_rate,pct_female,pct_first_gen,poverty_rate,unemp_rate,pct_white,pct_black,pct_hispanic,pct_asian
123800,5,18614.0,,1344.0,10640.0,40060.0,33970.0,0.355,4044.0,4500.0,0.3582,0.0522,,0.5640940709,0.5653573728,13.3800001144409,4.46000003814697,49.0999984741211,7.23000001907348,51.4500007629394,11.7399997711181
123961,5,20443.0,0.0981,72097.0,72097.0,92498.0,74461.0,0.9183,16112.0,18000.0,0.2224,0.2357,0.9593,0.5540647198,0.2471783296,8.75,3.67000007629394,64.3300018310547,6.34000015258789,23.3700008392334,12.8500003814697
124292,5,566.0,0.8309,30200.0,30200.0,55619.0,40605.0,0.843,18000.0,18000.0,0.2672,0.6698,0.9161,0.4868421053,,7.28000020980835,3.42000007629394,79.4599990844726,4.82000017166137,16.6100006103515,3.9300000667572
125028,5,10150.0,,1426.0,9615.0,43430.0,34084.0,0.3846,6500.0,13876.0,0.2622,0.0079,,0.5580276609,0.5665634675,8.82999992370605,3.89000010490417,65.8000030517578,2.16000008583068,41.9199981689453,3.69000005722045
125462,5,2522.0,,1384.0,10954.0,37633.0,33449.0,0.4308,5500.0,6750.0,0.1991,0.0103,,0.5027777778,0.636977058,17.5900001525878,8.09000015258789,53.0800018310547,7.23000001907348,47.7900009155273,3.57999992370605
125471,5,7284.0,,1238.0,10572.0,38537.0,32538.0,0.2789,9500.0,13500.0,0.2096,0.0213,,0.6018348624,0.5406326034,18.5499992370605,5.96999979019165,32.4599990844726,34.5999984741211,36.4599990844726,6.51999998092651
125727,5,1302.0,0.7705,53584.0,53584.0,64778.0,53737.0,0.7035,19343.0,23250.0,0.2003,0.5114,0.85,0.6036217304,0.16875,6.25,3.30999994277954,76.4199981689453,2.98000001907348,18.5900001525878,7.21000003814697
125763,5,764.0,0.8079,51350.0,51350.0,59492.0,46025.0,0.5996,18125.0,24937.0,0.3391,0.5388,0.6621,0.5736842105,0.3352517986,8.46000003814697,3.70000004768371,62.4700012207031,4.23000001907348,34.0400009155273,11.1300001144409
125897,5,779.0,0.8165,47056.0,47056.0,65668.0,47665.0,0.6,21500.0,26960.0,0.4618,0.583,0.7404,0.5687830688,0.4097859327,13.1400003433227,4.57000017166137,57.5699996948242,6.86999988555908,36.2900009155273,10.6800003051757
126182,6,1250.0,,9824.0,21944.0,44372.0,38338.0,0.3942,11750.0,19500.0,0.378,0.3335,0.5068,0.4890829694,0.4151309408,11.8400001525878,3.82999992370605,76.5400009155273,2.96000003814697,30.6299991607666,1.30999994277954
126207,6,3635.0,,2258.0,11786.0,41887.0,39696.0,0.3957,5250.0,6844.0,0.1494,0.0331,0.7221,0.5925394548,0.5454545455,7.98000001907348,3.50999999046325,83.3000030517578,0.99000000953674,22.8500003814697,1.11000001430511
126289,6,5383.0,,4434.0,17034.0,48341.0,43676.0,0.291,6500.0,11884.0,0.0991,0.0779,,0.6350725533,0.3844566713,4.34999990463256,2.26999998092651,86.120002746582,3.09999990463256,12.4499998092651,2.56999993324279
126359,6,139.0,,13819.0,13819.0,39506.0,37156.0,0.2692,11666.0,20372.0,0.3827,0.7469,,0.8788819876,0.3586206897,6.17999982833862,2.94000005722045,83.0199966430664,4.82999992370605,13.329999923706,2.79999995231628
126562,6,10519.0,0.7468,10383.0,29391.0,64270.0,52475.0,0.4615,14500.0,20500.0,0.2616,0.2432,0.7265,0.5792682927,0.3794204883,5.59999990463256,2.80999994277954,81.620002746582,4.94000005722045,15.2799997329711,3.07999992370605
126580,6,8697.0,0.9735,10149.0,24336.0,54659.0,45766.0,0.4693,12965.0,20000.0,0.2729,0.3368,0.6835,0.5588865096,0.3134053805,5.40000009536743,2.86999988555908,84.1800003051757,4.51000022888183,11.3800001144409,2.4300000667572
126605,6,397.0,,20235.0,20235.0,59093.0,55728.0,0.6269,14750.0,19188.0,0.1215,0.1246,,0.0586510264,0.4262820513,8.14999961853027,3.38000011444091,78.0599975585937,8.0,15.0200004577636,2.40000009536743
126614,6,31939.0,0.7808,15666.0,44918.0,69738.0,54939.0,0.7419,13000.0,19500.0,0.1449,0.248,0.9015,0.4815162907,0.2035731847,4.51999998092651,2.73000001907348,86.1600036621093,2.98000001907348,10.6400003433227,3.38000011444091
126669,6,5549.0,,41342.0,41342.0,50416.0,41623.0,0.6441,14000.0,28312.0,0.3747,0.453,0.8374,0.7275913871,0.4485098849,5.69000005722045,2.84999990463256,85.6299972534179,3.40000009536743,12.2600002288818,2.31999993324279
126678,6,2014.0,0.1847,70734.0,70734.0,65222.0,47611.0,0.8766,13400.0,18257.0,0.1445,0.2573,0.9362,0.6200607903,0.1757188498,6.3600001335144,2.92000007629394,82.3000030517578,4.63999986648559,13.1700000762939,3.65000009536743
126711,6,2816.0,,2616.0,12840.0,44127.0,36307.0,0.2737,5500.0,9000.0,0.1234,0.083,0.4,0.5096296296,0.374796748,5.32999992370605,2.67000007629394,89.0,1.94000005722045,10.6400003433227,1.46000003814697
126748,6,504.0,,4594.0,7304.0,43526.0,39760.0,0.3354,8250.0,12000.0,0.1441,0.1377,,0.6428571429,0.4589371981,7.59000015258789,3.66000008583068,87.9499969482422,2.41000008583068,10.2600002288818,1.12999999523162
126775,6,6155.0,0.6069,21914.0,45824.0,97335.0,82950.0,0.8171,17500.0,23000.0,0.1357,0.3167,0.9279,0.2837489252,0.1544642857,5.17000007629394,2.63000011444091,86.4499969482422,2.86999988555908,12.1499996185302,2.32999992370605
126818,6,25538.0,0.8854,13373.0,34783.0,60543.0,49748.0,0.6651,14750.0,20000.0,0.2109,0.3156,0.8589,0.5496754868,0.2421371233,5.1100001335144,2.75,87.0299987792968,2.58999991416931,11.1099996566772,2.46000003814697
126827,6,28086.0,,12750.0,12750.0,37180.0,30406.0,0.1878,12166.0,29832.0,0.616,0.6346,0.5056,0.6500040674,0.5458768873,9.0,3.55999994277954,75.8799972534179,13.3000001907348,10.4300003051757,2.63000011444091
126863,6,3250.0,,4470.0,17070.0,44592.0,38842.0,0.3346,6500.0,10500.0,0.1608,0.0646,,0.6149312377,0.5111925112,6.03999996185302,2.83999991416931,70.8300018310547,13.2200002670288,16.3400001525878,4.09999990463256
126942,6,5096.0,,4902.0,17136.0,39095.0,36412.0,0.1997,5500.0,12495.0,0.3072,0.1739,,0.5895942145,0.4940652819,9.22000026702881,3.51999998092651,70.1100006103515,10.1499996185302,25.6599998474121,2.94000005722045
127060,6,6025.0,0.7781,61398.0,61398.0,71155.0,57118.0,0.756,18000.0,21844.0,0.1425,0.279,0.8894,0.6021798365,0.1903064861,5.28000020980835,2.75999999046325,83.6500015258789,4.23000001907348,12.2100000381469,3.40000009536743
127185,6,3079.0,0.773,9958.0,21526.0,46349.0,36352.0,0.3564,9000.0,18389.0,0.3492,0.2995,0.6613,0.5287990196,0.3085036256,10.6300001144409,4.26000022888183,74.6800003051757,1.49000000953674,10.1599998474121,1.39999997615814
127200,6,11476.0,,4663.0,17263.0,45910.0,40548.0,0.3545,7000.0,12251.0,0.1712,0.1138,1.0,0.5958727429,0.4115857874,4.88999986648559,2.9300000667572,86.9199981689453,1.38999998569488,13.8400001525878,2.42000007629394
127389,6,400.0,,4550.0,7260.0,38719.0,31813.0,0.5472,5973.0,8750.0,0.2911,0.0858,,0.5218340611,0.472361809,12.0100002288818,2.49000000953674,82.4499969482422,1.21000003814697,23.5300006866455,0.66000002622604
127556,6,8143.0,0.8203,9927.0,25124.0,45823.0,39223.0,0.4061,11000.0,22000.0,0.2809,0.3086,0.7879,0.5292137533,0.3937549616,7.07000017166137,3.35999989509582,89.370002746582,1.20000004768371,11.4799995422363,1.35000002384185
127565,6,15002.0,0.988,11124.0,30684.0,52093.0,45391.0,0.3154,12500.0,21500.0,0.3551,0.277,0.6289,0.5682625199,0.4046665746,6.05000019073486,2.92000007629394,80.2300033569336,5.48999977111816,17.1399993896484,2.96000003814697
127617,6,634.0,,4252.0,16852.0,39429.0,37293.0,0.4458,5500.0,8501.0,0.1853,0.081,,0.6871035941,0.4961439589,8.09000015258789,2.34999990463256,84.3000030517578,1.20000004768371,21.7900009155273,0.37999999523162
127653,6,339.0,1.0,36620.0,36620.0,28720.0,21841.0,0.3667,14750.0,24712.0,0.5136,0.5435,0.5417,0.6612244898,0.1948051948,6.90000009536743,3.66000008583068,82.4100036621093,5.92000007629394,10.3599996566772,3.73000001907348
127732,6,786.0,,5730.0,8267.0,39893.0,36367.0,0.5648,5500.0,9376.0,0.225,0.1738,,0.5053128689,0.3808882907,7.92000007629394,2.39000010490417,87.9800033569336,2.57999992370605,14.0699996948242,0.91000002622604
127741,6,5598.0,0.8585,12416.0,27266.0,52231.0,43756.0,0.5124,13805.0,20470.0,0.2618,0.3652,0.7585,0.6510354677,0.35173132,5.5,2.77999997138977,84.9499969482422,2.54999995231628,14.2600002288818,2.54999995231628
127778,6,619.0,,4576.0,7286.0,39018.0,34087.0,0.381,6000.0,10250.0,0.3817,0.1687,,0.485237484,0.5103550296,13.1700000762939,3.88000011444091,80.0500030517578,2.4300000667572,31.2099990844726,0.89999997615814
127820,6,9595.0,,4510.0,17110.0,40796.0,35799.0,0.2058,4900.0,9000.0,0.298,0.1445,,0.5845230153,0.4259485924,6.25,3.10999989509582,79.9599990844726,7.11999988555908,12.3900003433227,2.50999999046325
127884,6,3619.0,,5049.0,17649.0,37434.0,33368.0,0.3068,5750.0,10000.0,0.2823,0.1649,0.0,0.6294157609,0.4738336714,10.8800001144409,3.47000002861023,81.1800003051757,2.50999999046325,30.3799991607666,0.70999997854232
127909,6,4889.0,,4859.0,17459.0,46288.0,41495.0,0.3201,4900.0,9500.0,0.1726,0.0916,,0.5558259811,0.4531568228,4.84999990463256,2.59999990463256,86.5800018310547,2.08999991416931,14.039999961853,2.39000010490417
127918,6,2627.0,0.8646,46340.0,46340.0,72105.0,64557.0,0.6102,19750.0,25000.0,0.3183,0.4086,0.7143,0.6412294648,0.36,5.48000001907348,2.84999990463256,82.2399978637695,5.07999992370605,13.5200004577636,3.19000005722045
127945,6,2050.0,,20190.0,20190.0,42958.0,30280.0,0.3176,9500.0,31000.0,0.4836,0.5996,0.5398,0.6865889213,0.3349514563,5.69000005722045,2.88000011444091,84.4700012207031,3.41000008583068,13.8999996185302,2.77999997138977
128106,6,3042.0,0.949,9720.0,17944.0,55563.0,43053.0,0.3973,14475.0,21500.0,0.2857,0.2324,0.6425,0.5299771167,0.4086781029,8.9399995803833,3.25,80.3799972534179,3.9300000667572,25.5699996948242,1.62999999523162
128258,6,1188.0,,4608.0,7318.0,36475.0,36025.0,0.545,6500.0,8908.0,0.4535,0.1235,0.6384,0.5051282051,0.5574018127,13.8900003433227,4.03000020980835,75.4400024414062,1.98000001907348,40.5499992370605,0.79000002145767
128391,6,1586.0,0.9971,11318.0,24434.0,46833.0,40037.0,0.505,12000.0,20250.0,0.1202,0.1967,0.7238,0.4164733179,0.2496924969,5.78000020980835,2.98000001907348,87.0800018310547,2.96000003814697,11.1800003051757,1.99000000953674
128498,7,991.0,0.5931,41908.0,41908.0,60144.0,47153.0,0.5148,25000.0,30964.0,0.5056,0.7388,0.6686,0.694684796,0.5338235294,9.18000030517578,4.3600001335144,71.9499969482422,16.75,12.0900001525878,2.70000004768371
128744,7,1534.0,0.8302,35760.0,35760.0,50323.0,38575.0,0.4119,19500.0,25750.0,0.5348,0.7566,0.6129,0.7091152815,0.424291498,11.6499996185302,4.80999994277954,60.2999992370605,23.6700000762939,19.4300003051757,3.32999992370605
128771,7,7822.0,0.7333,13050.0,16550.0,58562.0,49016.0,0.4844,16750.0,22300.0,0.3836,0.4916,0.7711,0.4913224151,0.3874829932,5.55000019073486,3.24000000953674,83.5699996948242,8.02000045776367,8.26000022888183,2.22000002861022
128780,7,1821.0,,8506.0,8506.0,64209.0,53779.0,0.6667,12422.0,18683.0,0.4403,0.4516,1.0,0.7565698479,0.5453100159,8.94999980926513,3.72000002861023,74.5199966430664,12.6899995803833,13.3999996185302,2.78999996185302
128902,7,1937.0,0.3704,67242.0,67242.0,75001.0,49165.0,0.8205,20000.0,23500.0,0.1419,0.3544,0.8973,0.6673427992,0.1404255319,6.55999994277954,3.04999995231628,82.0199966430664,7.5,8.97000026702881,3.97000002861023
129002,7,402.0,,14337.0,14337.0,42914.0,41103.0,0.3239,9500.0,12350.0,0.7027,0.1201,,0.408388521,0.5459610028,8.59000015258789,3.92000007629394,76.5199966430664,13.579999923706,10.7299995422363,2.44000005722045
129020,7,19835.0,0.5239,21044.0,43712.0,73997.0,63322.0,0.8329,18610.0,21500.0,0.2538,0.4156,0.9246,0.5309655084,0.2664932932,4.96000003814697,3.05999994277954,84.8600006103515,7.17000007629394,7.09999990463257,2.60999989509582
129154,7,2693.0,,21198.0,21198.0,43596.0,40230.0,0.5821,14221.0,33500.0,0.5441,0.7695,0.6667,0.8310487727,0.5281116712,11.4200000762939,4.55000019073486,65.1399993896484,19.3700008392334,16.4200000762939,2.44000005722045
129215,7,3418.0,0.8298,13928.0,17428.0,56469.0,47289.0,0.5752,18500.0,24250.0,0.2868,0.4816,0.8374,0.5811784655,0.3446535108,4.88000011444091,2.96000003814697,87.1100006103515,5.55999994277954,6.40999984741211,2.09999990463256
129242,7,5373.0,0.3329,58350.0,58350.0,88794.0,73693.0,0.843,23251.0,26000.0,0.0692,0.4322,0.9129,0.6457187745,0.1654441728,4.19000005722045,2.59999990463256,86.7600021362304,5.23000001907348,6.51000022888183,3.64000010490417
129367,7,33645.0,,5338.0,15596.0,41344.0,35849.0,0.2414,5235.0,9200.0,0.4544,0.0832,,0.7076378351,0.576844956,18.2700004577636,6.38999986648559,48.2400016784668,28.8899993896484,26.2000007629394,2.28999996185302
129525,7,4146.0,0.9575,49075.0,49075.0,60823.0,42581.0,0.5438,19500.0,27000.0,0.3304,0.6589,0.829,0.5671210244,0.2869217082,5.73000001907348,3.16000008583068,80.9000015258789,9.64000034332275,8.03999996185302,3.57999992370605
129774,7,377.0,0.9466,40490.0,40490.0,39115.0,35330.0,0.4218,15000.0,25150.0,0.3828,0.5852,0.5904,0.4362416107,0.3516483516,5.36999988555908,3.01999998092651,84.2600021362304,7.57000017166137,6.98000001907348,2.42000007629394
129941,7,4841.0,0.6038,47332.0,47332.0,60126.0,49829.0,0.6307,20475.0,27000.0,0.3244,0.7246,0.7648,0.575202386,0.285648785,5.48000001907348,3.10999989509582,84.4300003051757,7.75,7.09999990463257,2.75999999046325
130174,7,1373.0,,14349.0,14349.0,41588.0,37807.0,0.4518,9500.0,12000.0,0.5663,0.6,,0.371110549,0.5362074773,8.39999961853027,3.78999996185302,77.8799972534179,10.6499996185302,12.9799995422363,2.00999999046325
130183,7,13603.0,,16327.0,16327.0,38696.0,31401.0,0.2493,8750.0,30157.0,0.7837,0.8138,0.3341,0.7255289468,0.5676708303,8.14999961853027,3.85999989509582,75.0500030517578,14.3400001525878,11.3900003433227,2.42000007629394
130226,7,6531.0,0.7215,55480.0,55480.0,83759.0,65744.0,0.757,21500.0,26000.0,0.1617,0.5944,0.8912,0.6232081911,0.1993603412,4.05999994277954,2.56999993324279,87.8000030517578,4.75,5.73999977111816,3.45000004768371
130253,7,7087.0,0.6536,50404.0,50404.0,75059.0,63925.0,0.7346,19860.0,25000.0,0.158,0.5717,0.8308,0.6625905797,0.22906641,4.69000005722045,2.79999995231628,84.4899978637695,6.86999988555908,8.27000045776367,3.28999996185302
130314,7,838.0,0.7859,47278.0,47278.0,59908.0,52053.0,0.6376,24000.0,27000.0,0.3265,0.7065,0.8208,0.9681050657,0.4221748401,6.5,3.49000000953674,80.5599975585937,10.1800003051757,8.98999977111816,2.21000003814697
130493,7,6295.0,0.9147,13438.0,27378.0,55043.0,45422.0,0.4993,15000.0,22250.0,0.4083,0.5222,0.7787,0.6305379747,0.390459364,6.19000005722046,3.48000001907348,80.1800003051757,11.119999885559,8.9399995803833,2.47000002861022
130590,7,2146.0,0.2925,70770.0,70770.0,90779.0,67628.0,0.8377,21000.0,23000.0,0.1377,0.3777,0.8995,0.528340081,0.1784946237,7.48000001907348,3.50999999046325,76.4300003051757,11.539999961853,10.4700002670288,4.32000017166137
130697,7,3067.0,0.1649,70342.0,70342.0,73897.0,60385.0,0.9264,13824.0,17000.0,0.1419,0.1634,0.9488,0.5581039755,0.196013289,6.73999977111816,3.26999998092651,76.3600006103515,10.0200004577636,10.3999996185302,6.05000019073486
130776,7,3511.0,0.8701,13401.0,16901.0,59115.0,45997.0,0.5176,17002.0,24147.0,0.3515,0.4859,0.7319,0.5140747577,0.3798052281,4.40999984741211,2.75999999046325,85.370002746582,6.28999996185302,8.03999996185302,2.75
130794,7,6758.0,0.0387,67250.0,67250.0,100533.0,81765.0,0.9574,11648.0,12975.0,0.2039,0.054,0.9878,0.5006839945,0.25,7.76999998092651,3.52999997138977,73.4300003051757,11.2399997711181,12.4099998474121,6.59999990463257
130907,8,10867.0,,5445.0,12308.0,41448.0,35336.0,0.2248,5500.0,10500.0,0.3829,0.1379,,0.6438833868,0.4992614476,7.53999996185302,3.4300000667572,73.6699981689453,20.6399993896484,3.57999992370605,1.64999997615814
130934,8,4398.0,0.4658,10670.0,20634.0,49307.0,37503.0,0.391,17500.0,26000.0,0.4853,0.5222,0.6995,0.6654223052,0.3550453817,10.8500003814697,4.65000009536743,50.6500015258789,39.9199981689453,8.01000022888183,2.79999995231628
130943,8,19071.0,0.706,16810.0,41400.0,72950.0,58846.0,0.8055,21000.0,24572.0,0.1612,0.4952,0.9196,0.585467128,0.170937108,4.38000011444091,2.84999990463256,82.370002746582,10.5600004196167,4.73999977111816,3.52999997138977
130989,8,691.0,0.8451,14940.0,14940.0,59892.0,45097.0,0.5743,14375.0,18900.0,0.3789,0.3447,0.7181,0.587020649,0.4217252396,6.40000009536743,3.57999992370605,75.8899993896484,17.5,5.6100001335144,2.25
131113,8,7906.0,,12630.0,12630.0,53844.0,49635.0,0.1982,14308.0,20000.0,0.2613,0.4564,0.6122,0.6885463726,0.4708194738,6.82000017166137,3.52999997138977,73.3799972534179,20.3600006103515,5.05000019073486,1.99000000953674
131159,9,7266.0,0.6196,58771.0,58771.0,77370.0,61328.0,0.7549,19500.0,22750.0,0.1388,0.3799,0.882,0.6609547124,0.156343443,5.34000015258789,2.95000004768371,80.2600021362304,9.97999954223632,7.07000017166137,4.57999992370605
131283,9,3154.0,0.8278,58378.0,58378.0,73250.0,63217.0,0.7947,22250.0,26000.0,0.2032,0.4779,0.8651,0.5798319328,0.1012658228,5.40000009536743,2.97000002861022,75.8499984741211,14.4799995422363,6.98000001907348,4.59000015258789
131399,9,3351.0,,5662.0,12514.0,44236.0,36358.0,0.3324,14250.0,24872.0,0.3579,0.1902,0.6757,0.6024464832,0.5079113924,17.8700008392334,6.84000015258789,17.75,73.3099975585937,7.94000005722046,2.13000011444091
131450,9,812.0,0.5806,19654.0,19654.0,43101.0,36578.0,0.4726,12750.0,18000.0,0.5789,0.3819,0.7114,0.5157480315,0.3385650224,8.39999961853027,3.55999994277954,72.9000015258789,14.0500001907348,11.7600002288818,4.48999977111816
131469,9,11182.0,0.4709,67710.0,67710.0,90873.0,71607.0,0.8398,19500.0,20449.0,0.1582,0.3158,0.9223,0.6346801347,0.1606580329,5.53999996185302,2.95000004768371,78.7099990844726,9.76000022888183,8.35000038146972,5.51999998092651
131496,9,7569.0,0.1291,68017.0,68017.0,103494.0,83222.0,0.9481,13500.0,15500.0,0.1012,0.1788,0.9675,0.5899705015,0.1606456572,6.53999996185302,3.08999991416931,75.3499984741211,11.4399995803833,11.0299997329711,5.90999984741211
131520,9,10108.0,0.4134,35810.0,35810.0,63066.0,47379.0,0.6996,19200.0,24500.0,0.4,0.5879,0.9088,0.7177579365,0.2363936229,10.5500001907348,4.42999982833862,45.0,42.1699981689453,10.7799997329711,4.48999977111816
131803,9,156.0,,13920.0,13920.0,40092.0,36582.0,0.0,14000.0,40621.0,0.7387,0.829,1.0,0.7508344853,0.5372940338,8.27999973297119,3.51999998092651,59.6699981689453,32.1500015258789,5.88000011444091,3.07999992370605
131876,9,1414.0,0.9952,26610.0,26610.0,53804.0,38533.0,0.4929,19402.0,28250.0,0.5449,0.4071,0.6923,0.9789964994,0.5321821036,13.8199996948242,5.82000017166137,26.2999992370605,63.4199981689453,8.64999961853027,2.96000003814697
132408,10,360.0,0.3599,15000.0,15000.0,42836.0,31489.0,0.5185,17073.0,23590.0,0.3988,0.1903,0.45,0.4731182796,0.3414634146,9.61999988555908,3.0,81.9700012207031,13.1599998474121,5.26999998092651,0.99000000953674
132471,10,2212.0,0.7724,34350.0,34350.0,55966.0,47637.0,0.3787,15750.0,26997.0,0.3908,0.4441,0.6337,0.6736222579,0.4355670103,11.289999961853,4.21999979019165,68.2799987792968,21.7600002288818,29.5699996948242,2.24000000953674
132602,10,2732.0,0.8824,14794.0,14794.0,38518.0,28282.0,0.3052,22500.0,31000.0,0.783,0.8203,0.6175,0.60409699,0.4223088164,14.289999961853,4.59000015258789,51.4599990844726,39.9900016784668,12.3900003433227,1.94000005722045
132657,10,2859.0,0.7347,44480.0,44480.0,49006.0,41427.0,0.5206,10413.0,17940.0,0.2341,0.363,0.766,0.5967016492,0.270096463,6.30999994277954,2.84999990463256,80.75,10.6099996566772,11.2799997329711,3.22000002861023
132693,10,10490.0,,2496.0,9739.0,37195.0,32437.0,0.5208,8279.0,12250.0,0.2949,0.1526,,0.5937711578,0.4004611837,7.55000019073486,2.98000001907348,84.6600036621093,9.88000011444091,5.71000003814697,1.5900000333786
132709,10,24922.0,,2830.0,8952.0,41939.0,33772.0,0.3913,4500.0,7500.0,0.4015,0.0956,,0.5896134839,0.4873697419,10.4799995422363,3.99000000953674,62.9599990844726,27.2000007629394,20.7099990844726,2.30999994277954
132842,10,287.0,0.7571,13818.0,13818.0,41544.0,32168.0,0.4,5000.0,5500.0,0.6637,0.7124,0.8333,0.8042105263,0.2505800464,20.9400005340576,5.38000011444091,78.5599975585937,10.9200000762939,75.9400024414062,1.12999999523162
132851,10,5033.0,,2710.0,10517.0,38203.0,33267.0,0.4446,8550.0,13000.0,0.4054,0.1766,,0.6081905315,0.4876564085,9.89000034332275,3.14000010490417,84.5500030517578,10.9399995803833,6.23999977111816,0.87000000476837
132903,10,59146.0,0.4011,6368.0,22467.0,58308.0,47137.0,0.7801,15000.0,18190.0,0.3234,0.2258,0.9235,0.5891445164,0.3526400468,7.17000007629394,2.98000001907348,80.0100021362304,11.329999923706,13.6700000762939,2.39000010490417
133386,10,10176.0,,3106.0,11994.0,37096.0,32933.0,0.4323,5500.0,8250.0,0.3454,0.1699,,0.6061886792,0.41995441,9.60000038146972,3.5,81.5599975585937,13.3999996185302,6.78999996185302,1.19000005722045
133465,10,251.0,,18145.0,18145.0,34421.0,34115.0,0.1818,13000.0,26123.0,0.5951,0.6796,1.0,0.7628668652,0.4722883373,10.6999998092651,3.6800000667572,65.2200012207031,28.5599994659423,6.6100001335144,1.74000000953674
133492,10,1888.0,0.758,51884.0,51884.0,51819.0,37505.0,0.6592,19500.0,27000.0,0.2085,0.4366,0.7584,0.653164557,0.2037533512,6.13999986648559,2.77999997138977,85.5400009155273,8.34000015258789,5.8600001335144,2.32999992370605
133508,10,11052.0,,3401.0,12979.0,43421.0,37028.0,0.3921,5000.0,8000.0,0.347,0.1065,,0.6214870724,0.504302926,7.84999990463257,2.34999990463256,85.0,7.63000011444091,13.869999885559,0.91000002622604
133553,10,7860.0,0.6481,44249.0,44249.0,84131.0,65391.0,0.6655,14250.0,23666.0,0.1478,0.2888,0.8806,0.1816434407,0.3554592721,7.30000019073486,3.20000004768371,78.7900009155273,9.75,11.329999923706,3.64000010490417
133650,10,7582.0,0.2056,5785.0,17725.0,44349.0,36153.0,0.5335,17855.0,23548.0,0.5431,0.4997,0.8918,0.6479351803,0.3659409484,13.1000003814697,4.67999982833862,54.1199989318847,37.9199981689453,11.3900003433227,2.00999999046325
133669,10,23757.0,0.6613,4879.0,17324.0,56746.0,45647.0,0.6257,12500.0,17236.0,0.3392,0.2634,0.8447,0.6122837041,0.3877728309,8.21000003814697,3.24000000953674,74.9700012207031,16.9200000762939,14.6099996566772,2.05999994277954
133702,10,19648.0,,2878.0,9992.0,42244.0,36362.0,0.3683,8750.0,13562.0,0.3685,0.1885,,0.6176030763,0.4410528917,9.01000022888183,3.23000001907348,68.5400009155273,25.2199993133544,4.30000019073486,2.55999994277954
133711,10,2391.0,0.8076,29900.0,29900.0,49483.0,41963.0,0.5598,15000.0,24250.0,0.2907,0.5522,0.7553,0.6926470588,0.2803738318,7.17000007629394,3.01999998092651,82.9499969482422,11.6700000762939,5.53999996185302,1.88999998569488
133809,10,588.0,0.6966,20360.0,20360.0,43445.0,42430.0,0.5404,10000.0,12000.0,0.2314,0.4155,0.756,0.5244755245,0.2350746269,7.51999998092651,3.10999989509582,81.7600021362304,10.5,8.63000011444091,2.06999993324279
133872,10,1361.0,,21420.0,21420.0,72282.0,63230.0,0.3889,18000.0,24590.0,0.3677,0.4865,0.64,0.8251057828,0.3902053712,8.30000019073486,3.35999989509582,76.2200012207031,13.9499998092651,13.3800001144409,2.58999991416931
133881,10,3404.0,0.577,45900.0,45900.0,43137.0,41941.0,0.6354,14049.0,27000.0,0.2111,0.4008,0.7995,0.5243741765,0.4013402829,6.17999982833862,2.88000011444091,84.5100021362304,8.35000038146972,8.43000030517578,2.4300000667572
133951,10,39508.0,0.5466,6565.0,18964.0,60249.0,47768.0,0.7443,14246.0,16500.0,0.4137,0.1686,0.9185,0.6069360848,0.4140373893,11.6000003814697,4.42000007629394,72.7200012207031,17.0100002288818,50.0999984741211,1.94000005722045
133960,10,1012.0,,3276.0,13162.0,42508.0,40277.0,0.3413,8250.0,9500.0,0.2775,0.3279,,0.5831325301,0.4184782609,7.88000011444091,2.22000002861022,86.4199981689453,7.73999977111816,17.0200004577636,1.05999994277954
133979,10,1183.0,0.8526,20174.0,20174.0,36624.0,28943.0,0.311,16475.0,30063.0,0.6913,0.6597,0.4952,0.6096737908,0.4601889339,17.3500003814697,5.84999990463256,40.8600006103515,49.1800003051757,23.3700008392334,1.57000005245208
134079,10,2656.0,0.6442,44040.0,44040.0,55294.0,47749.0,0.7055,19500.0,25000.0,0.281,0.535,0.8,0.6856899489,0.2761989343,7.34999990463257,2.97000002861022,83.3899993896484,9.52000045776367,9.23999977111816,1.86000001430511
134097,10,32212.0,0.2422,5656.0,18786.0,61675.0,49814.0,0.8561,16100.0,18000.0,0.2297,0.2038,0.9605,0.5844654153,0.2763640404,8.89999961853027,3.61999988555908,77.6699981689453,15.6899995803833,11.3500003814697,2.02999997138977
134130,10,35629.0,0.242,6381.0,28659.0,71588.0,56398.0,0.9112,14000.0,15000.0,0.2166,0.1069,0.9771,0.5937902879,0.3076658251,8.72999954223632,3.26999998092651,78.8399963378906,13.539999961853,14.9399995803833,2.40000009536743
134237,10,25777.0,,26906.0,26906.0,38219.0,31917.0,0.4433,14038.0,27000.0,0.3383,0.6312,0.5309,0.2702686203,0.3934356952,7.21000003814697,3.13000011444091,81.3199996948242,10.6599998474121,10.1599998474121,2.49000000953674
134343,10,3934.0,,2370.0,8635.0,38359.0,33651.0,0.4346,5500.0,7147.0,0.2835,0.0704,,0.6364089776,0.4887218045,10.5900001525878,2.84999990463256,82.0500030517578,12.6099996566772,3.15000009536743,1.58000004291534
134495,10,21472.0,,2506.0,9111.0,40782.0,34101.0,0.3418,6000.0,9762.0,0.4203,0.5259,,0.6047873879,0.4631021524,9.97999954223632,3.47000002861023,73.7799987792968,16.4799995422363,17.5900001525878,2.26999998092651
